DT,Usage
40520,0.069
40521,0.457
40522,0.371
40523,0.351
40524,0.224
40525,0.057
40526,0.176
40527,0.336
40528,0.063
40529,0.585
40530,0.971
40531,0.074
40532,0.067
40533,0.11
40534,1.264
40535,6.367
40536,3.244
40537,1.231
40538,0.779
40539,0.693
40540,1.634
40541,0.595
40542,0.729
40543,0.723
40544,0.812
40545,0.92
40546,0.82
40547,0.67
40548,0.697
40601,0.67
40602,0.738
40603,0.783
40604,1.588
40605,0.929
40606,0.352
40607,0.077
40608,0.056
40609,0.117
40610,0.071
40611,0.072
40612,0.113
40613,0.051
40614,0.08
40615,0.118
40616,0.049
40617,0.065
40618,0.125
40619,0.047
40620,0.058
40621,0.634
40622,0.079
40623,0.144
40624,0.215
40625,0.047
40626,0.077
40627,0.115
40628,0.056
40629,0.096
40630,0.092
40631,0.06
40632,0.386
40633,1.154
40634,1.714
40635,0.804
40636,0.428
40637,1.064
40638,1.117
40639,0.712
40640,0.813
40641,0.788
40642,1.103
40643,0.754
40644,0.995
40645,0.672
40646,0.632
40647,0.568
40648,0.543
40701,0.52
40702,0.58
40703,0.564
40704,0.496
40705,0.24
40706,0.079
40707,0.055
40708,0.113
40709,0.072
40710,0.072
40711,0.112
40712,0.053
40713,0.078
40714,0.115
40715,0.051
40716,0.067
40717,0.122
40718,0.048
40719,0.303
40720,0.309
40721,0.053
40722,0.783
40723,0.288
40724,0.118
40725,0.319
40726,0.12
40727,0.048
40728,0.144
40729,0.071
40730,0.062
40731,0.132
40732,0.053
40733,0.129
40734,0.46
40735,0.746
40736,0.815
40737,0.754
40738,0.64
40739,0.607
40740,0.576
40741,0.806
40742,0.628
40743,3.635
40744,2.076
40745,1.121
40746,0.915
40747,0.732
40748,0.715
40801,0.692
40802,0.572
40803,0.544
40804,0.643
40805,0.531
40806,0.252
40807,0.196
40808,0.138
40809,0.103
40810,0.135
40811,0.088
40812,0.088
40813,0.131
40814,0.086
40815,0.093
40816,0.133
40817,0.084
40818,0.087
40819,0.128
40820,0.089
40821,0.096
40822,0.403
40823,0.328
40824,0.204
40825,1.032
40826,0.086
40827,0.448
40828,0.847
40829,0.055
40830,0.117
40831,0.107
40832,0.053
40833,0.409
40834,0.699
40835,1.533
40836,1.887
40837,1.868
40838,0.702
40839,0.75
40840,0.758
40841,0.96
40842,1.026
40843,0.759
40844,0.831
40845,0.988
40846,0.88
40847,0.713
40848,0.552
40901,0.599
40902,0.762
40903,0.658
40904,0.622
40905,0.394
40906,0.15
40907,0.08
40908,0.129
40909,0.115
40910,0.12
40911,0.229
40912,0.089
40913,0.132
40914,0.102
40915,0.078
40916,0.162
40917,0.066
40918,0.103
40919,0.267
40920,0.363
40921,0.516
40922,0.055
40923,1.299
40924,0.272
40925,1.699
40926,0.57
40927,0.148
40928,0.077
40929,0.13
40930,0.058
40931,0.115
40932,0.099
40933,0.399
40934,0.591
40935,0.491
40936,0.514
40937,0.715
40938,1.018
40939,0.574
40940,0.885
40941,0.748
40942,0.643
40943,0.859
40944,0.963
40945,0.948
40946,0.859
40947,0.667
40948,0.721
41001,0.661
41002,0.602
41003,0.653
41004,0.485
41005,0.558
41006,0.55
41007,0.409
41008,0.079
41009,0.14
41010,0.058
41011,0.066
41012,0.129
41013,0.074
41014,0.07
41015,0.099
41016,0.079
41017,0.083
41018,0.084
41019,0.076
41020,0.095
41021,0.073
41022,0.074
41023,0.422
41024,1.284
41025,2.15
41026,1.083
41027,1.26
41028,1.377
41029,0.949
41030,1.085
41031,0.51
41032,0.285
41033,0.424
41034,1.864
41035,0.608
41036,0.414
41037,0.509
41038,0.709
41039,0.585
41040,0.759
41041,0.75
41042,1.204
41043,0.903
41044,0.972
41045,0.842
41046,0.801
41047,0.583
41048,0.564
41101,0.683
41102,0.72
41103,0.644
41104,0.697
41105,0.476
41106,0.136
41107,0.152
41108,0.094
41109,0.075
41110,0.145
41111,0.074
41112,0.052
41113,0.119
41114,0.079
41115,0.068
41116,0.109
41117,0.066
41118,0.067
41119,0.12
41120,0.069
41121,0.048
41122,0.465
41123,0.54
41124,0.726
41125,0.919
41126,1.388
41127,0.388
41128,0.153
41129,0.657
41130,0.617
41131,0.436
41132,0.25
41133,0.516
41134,2.319
41135,0.942
41136,0.537
41137,0.759
41138,0.72
41139,0.641
41140,0.642
41141,0.671
41142,0.584
41143,0.91
41144,0.885
41145,0.91
41146,0.673
41147,1.848
41148,0.698
41201,0.717
41202,0.708
41203,0.591
41204,0.562
41205,0.637
41206,0.228
41207,0.113
41208,0.151
41209,0.117
41210,0.053
41211,0.07
41212,0.134
41213,0.069
41214,0.05
41215,0.128
41216,0.065
41217,0.066
41218,0.119
41219,0.324
41220,0.202
41221,0.468
41222,1.637
41223,0.55
41224,0.157
41225,1.176
41226,0.513
41227,0.418
41228,0.134
41229,1.269
41230,0.429
41231,0.494
41232,0.141
41233,0.651
41234,1.313
41235,0.848
41236,0.792
41237,0.702
41238,0.796
41239,0.533
41240,0.712
41241,0.641
41242,0.93
41243,0.831
41244,1.463
41245,1.315
41246,0.736
41247,0.662
41248,0.531
41301,0.601
41302,0.662
41303,0.503
41304,0.48
41305,0.568
41306,0.214
41307,0.076
41308,0.139
41309,0.136
41310,0.148
41311,0.12
41312,0.112
41313,0.075
41314,0.086
41315,0.109
41316,0.055
41317,0.072
41318,0.143
41319,0.389
41320,0.062
41321,0.132
41322,0.294
41323,0.116
41324,0.137
41325,0.048
41326,0.068
41327,0.137
41328,0.06
41329,0.047
41330,0.135
41331,0.369
41332,0.049
41333,1.368
41334,1.49
41335,1.558
41336,1.929
41337,0.711
41338,0.618
41339,0.709
41340,0.643
41341,0.97
41342,0.909
41343,0.817
41344,0.937
41345,0.785
41346,0.73
41347,0.662
41348,0.585
41401,0.72
41402,0.683
41403,0.665
41404,0.648
41405,0.521
41406,0.253
41407,0.102
41408,0.061
41409,0.138
41410,0.08
41411,0.13
41412,0.074
41413,0.07
41414,0.127
41415,0.071
41416,0.12
41417,0.053
41418,0.1
41419,0.104
41420,0.049
41421,0.132
41422,0.59
41423,0.562
41424,0.46
41425,0.153
41426,0.298
41427,0.614
41428,0.276
41429,0.127
41430,0.06
41431,0.12
41432,0.099
41433,0.048
41434,0.532
41435,0.343
41436,1.223
41437,0.729
41438,0.64
41439,0.59
41440,0.605
41441,0.717
41442,0.664
41443,2.813
41444,2.422
41445,0.836
41446,0.78
41447,0.598
41448,0.614
41501,0.532
41502,0.774
41503,0.647
41504,0.6
41505,0.158
41506,0.14
41507,0.055
41508,0.054
41509,0.122
41510,0.074
41511,0.063
41512,0.115
41513,0.05
41514,0.072
41515,0.124
41516,0.047
41517,0.216
41518,0.202
41519,0.439
41520,0.075
41521,0.897
41522,0.066
41523,0.338
41524,0.18
41525,0.071
41526,0.087
41527,0.087
41528,0.06
41529,0.103
41530,0.086
41531,0.113
41532,0.164
41533,0.128
41534,0.069
41535,1.362
41536,1.367
41537,1.655
41538,0.685
41539,0.624
41540,0.715
41541,0.566
41542,0.757
41543,0.653
41544,0.821
41545,0.645
41546,0.601
41547,0.578
41548,0.52
41601,0.59
41602,0.547
41603,0.541
41604,0.831
41605,0.509
41606,0.096
41607,0.12
41608,0.06
41609,0.115
41610,0.08
41611,0.076
41612,0.141
41613,0.051
41614,0.062
41615,0.133
41616,0.057
41617,0.081
41618,0.44
41619,0.22
41620,0.498
41621,0.134
41622,0.076
41623,1.434
41624,0.782
41625,1.617
41626,0.869
41627,0.913
41628,0.839
41629,0.676
41630,0.174
41631,0.097
41632,0.385
41633,0.561
41634,0.455
41635,0.441
41636,0.406
41637,0.638
41638,0.962
41639,0.615
41640,1.818
41641,1.022
41642,1.092
41643,0.807
41644,0.893
41645,0.682
41646,0.66
41647,0.843
41648,0.708
41701,0.866
41702,0.548
41703,0.522
41704,0.569
41705,0.678
41706,0.688
41707,0.451
41708,0.098
41709,0.075
41710,0.086
41711,0.128
41712,0.115
41713,0.15
41714,0.116
41715,0.06
41716,0.07
41717,0.112
41718,0.074
41719,0.065
41720,0.101
41721,0.059
41722,0.087
41723,0.096
41724,0.337
41725,0.31
41726,0.506
41727,0.293
41728,0.853
41729,1.763
41730,1.588
41731,2.038
41732,1.04
41733,1.633
41734,1.011
41735,0.526
41736,0.286
41737,0.499
41738,0.934
41739,0.76
41740,0.803
41741,0.751
41742,0.693
41743,0.946
41744,2.335
41745,1.645
41746,0.938
41747,0.878
41748,0.622
41801,0.559
41802,0.624
41803,0.615
41804,0.717
41805,0.304
41806,0.084
41807,0.073
41808,0.14
41809,0.068
41810,0.059
41811,0.12
41812,0.095
41813,0.054
41814,0.077
41815,0.108
41816,0.068
41817,0.049
41818,0.119
41819,0.288
41820,0.05
41821,0.116
41822,0.382
41823,0.338
41824,0.117
41825,0.195
41826,0.41
41827,0.272
41828,0.84
41829,0.097
41830,0.872
41831,0.046
41832,0.077
41833,0.342
41834,2.863
41835,1.186
41836,0.568
41837,0.638
41838,0.62
41839,0.577
41840,0.534
41841,0.506
41842,0.695
41843,0.961
41844,0.811
41845,0.879
41846,0.767
41847,1.859
41848,0.873
41901,0.719
41902,0.573
41903,0.565
41904,0.571
41905,0.6
41906,0.127
41907,0.06
41908,0.061
41909,0.139
41910,0.076
41911,0.054
41912,0.11
41913,0.087
41914,0.065
41915,0.106
41916,0.074
41917,0.074
41918,0.095
41919,0.084
41920,0.062
41921,0.403
41922,0.167
41923,0.259
41924,0.093
41925,0.116
41926,0.045
41927,0.069
41928,0.286
41929,0.047
41930,0.054
41931,0.331
41932,0.291
41933,0.91
41934,2.409
41935,1.9
41936,1.14
41937,1.153
41938,1.745
41939,0.845
41940,0.648
41941,0.664
41942,0.53
41943,0.703
41944,0.64
41945,0.645
41946,0.705
41947,0.702
41948,0.512
42001,0.494
42002,0.674
42003,0.91
42004,0.123
42005,0.115
42006,0.118
42007,0.056
42008,0.065
42009,0.136
42010,0.076
42011,0.063
42012,0.138
42013,0.051
42014,0.073
42015,0.128
42016,0.071
42017,0.05
42018,0.112
42019,0.373
42020,0.051
42021,0.077
42022,0.285
42023,0.305
42024,0.093
42025,0.169
42026,0.111
42027,0.145
42028,0.16
42029,0.093
42030,0.054
42031,0.109
42032,0.725
42033,0.831
42034,2.824
42035,2.061
42036,1.288
42037,0.712
42038,1.76
42039,1.068
42040,0.864
42041,0.829
42042,0.738
42043,0.832
42044,0.738
42045,0.63
42046,0.681
42047,0.71
42048,0.612
42101,0.623
42102,0.563
42103,0.8
42104,0.523
42105,0.709
42106,0.152
42107,0.127
42108,0.087
42109,0.051
42110,0.111
42111,0.099
42112,0.05
42113,0.096
42114,0.108
42115,0.048
42116,0.091
42117,0.165
42118,0.121
42119,0.143
42120,0.096
42121,0.35
42122,0.663
42123,0.629
42124,0.063
42125,0.231
42126,0.104
42127,0.048
42128,0.113
42129,0.102
42130,0.051
42131,0.112
42132,0.096
42133,0.056
42134,0.484
42135,0.292
42136,1.635
42137,0.577
42138,0.664
42139,0.706
42140,0.699
42141,0.775
42142,0.641
42143,3.538
42144,1.808
42145,0.932
42146,0.899
42147,0.778
42148,0.585
42201,0.59
42202,0.614
42203,0.873
42204,0.495
42205,0.145
42206,0.087
42207,0.148
42208,0.136
42209,0.081
42210,0.174
42211,0.186
42212,0.152
42213,0.138
42214,0.126
42215,0.087
42216,0.145
42217,0.127
42218,0.083
42219,0.135
42220,0.381
42221,0.185
42222,0.381
42223,0.111
42224,0.058
42225,0.671
42226,0.143
42227,0.557
42228,1.895
42229,0.071
42230,0.063
42231,0.163
42232,0.054
42233,0.218
42234,0.494
42235,2.324
42236,2.072
42237,0.959
42238,0.735
42239,0.551
42240,0.829
42241,1.049
42242,0.708
42243,0.922
42244,0.851
42245,0.876
42246,1.143
42247,0.6
42248,0.694
42301,0.734
42302,0.961
42303,0.556
42304,0.166
42305,0.081
42306,0.132
42307,0.112
42308,0.056
42309,0.155
42310,0.077
42311,0.084
42312,0.113
42313,0.069
42314,0.123
42315,0.075
42316,0.094
42317,0.089
42318,0.343
42319,0.197
42320,0.339
42321,0.422
42322,1.288
42323,0.194
42324,0.566
42325,0.098
42326,0.226
42327,0.434
42328,0.058
42329,3.58
42330,0.385
42331,0.158
42332,0.168
42333,0.045
42334,0.098
42335,0.424
42336,1.222
42337,0.561
42338,1.152
42339,0.874
42340,1.049
42341,2.02
42342,0.851
42343,1.006
42344,0.59
42345,0.553
42346,0.63
42347,0.564
42348,0.735
42401,0.624
42402,0.538
42403,0.555
42404,0.592
42405,0.498
42406,0.413
42407,0.13
42408,0.058
42409,0.101
42410,0.12
42411,0.054
42412,0.089
42413,0.117
42414,0.055
42415,0.092
42416,0.105
42417,0.052
42418,0.101
42419,0.095
42420,0.048
42421,0.133
42422,0.075
42423,0.046
42424,0.5
42425,0.808
42426,0.608
42427,0.306
42428,0.482
42429,1.192
42430,0.816
42431,0.201
42432,0.523
42433,1.212
42434,0.674
42435,0.348
42436,0.306
42437,0.407
42438,0.484
42439,0.401
42440,0.459
42441,0.642
42442,0.965
42443,0.777
42444,1.32
42445,1.533
42446,0.947
42447,0.759
42448,0.784
42501,0.794
42502,0.594
42503,0.656
42504,1.064
42505,0.285
42506,0.06
42507,0.131
42508,0.081
42509,0.063
42510,0.112
42511,0.073
42512,0.088
42513,0.092
42514,0.066
42515,0.089
42516,0.083
42517,0.069
42518,0.092
42519,0.072
42520,0.076
42521,0.428
42522,0.228
42523,0.369
42524,0.182
42525,0.145
42526,0.287
42527,0.175
42528,0.161
42529,0.166
42530,1.081
42531,0.054
42532,1.704
42533,0.467
42534,1.295
42535,2.77
42536,0.484
42537,0.474
42538,0.707
42539,0.544
42540,0.6
42541,0.603
42542,0.532
42543,1.029
42544,0.768
42545,0.692
42546,0.644
42547,1.752
42548,1.032
42601,0.764
42602,0.78
42603,0.888
42604,0.402
42605,0.086
42606,0.073
42607,0.104
42608,0.082
42609,0.089
42610,0.086
42611,0.073
42612,0.103
42613,0.08
42614,0.051
42615,0.123
42616,0.083
42617,0.11
42618,0.207
42619,0.392
42620,0.279
42621,0.219
42622,0.228
42623,0.227
42624,0.328
42625,0.071
42626,0.912
42627,0.506
42628,0.459
42629,0.631
42630,0.832
42631,0.282
42632,0.623
42633,1.936
42634,1.677
42635,1.073
42636,0.418
42637,0.596
42638,0.514
42639,0.427
42640,0.609
42641,0.492
42642,0.824
42643,0.759
42644,0.67
42645,0.84
42646,0.955
42647,0.941
42648,0.642
42701,0.62
42702,0.636
42703,0.92
42704,0.245
42705,0.137
42706,0.148
42707,0.105
42708,0.143
42709,0.174
42710,0.15
42711,0.151
42712,0.113
42713,0.058
42714,0.14
42715,0.12
42716,0.051
42717,0.136
42718,0.108
42719,0.376
42720,0.416
42721,0.26
42722,0.192
42723,0.499
42724,0.201
42725,0.07
42726,0.148
42727,0.087
42728,0.067
42729,0.152
42730,0.071
42731,0.069
42732,0.812
42733,2.021
42734,2.154
42735,2.07
42736,1.697
42737,0.509
42738,0.673
42739,1.076
42740,1.298
42741,0.791
42742,1.07
42743,0.743
42744,0.827
42745,0.632
42746,0.623
42747,0.566
42748,0.552
42801,0.63
42802,0.658
42803,0.83
42804,1.054
42805,0.717
42806,0.087
42807,0.115
42808,0.112
42809,0.069
42810,0.104
42811,0.103
42812,0.074
42813,0.116
42814,0.078
42815,0.053
42816,0.104
42817,0.088
42818,0.062
42819,0.113
42820,0.055
42821,0.066
42822,0.492
42823,0.201
42824,0.339
42825,0.217
42826,0.069
42827,0.076
42828,0.123
42829,0.064
42830,0.094
42831,0.112
42832,0.048
42833,0.117
42834,0.465
42835,0.248
42836,2.1
42837,0.496
42838,0.529
42839,0.77
42840,0.727
42841,0.832
42842,0.746
42843,2.734
42844,1.388
42845,1.094
42846,1.026
42847,1.495
42848,0.747
42901,0.699
42902,0.637
42903,0.659
42904,0.831
42905,0.525
42906,0.419
42907,0.061
42908,0.077
42909,0.127
42910,0.053
42911,0.053
42912,0.122
42913,0.071
42914,0.05
42915,0.105
42916,0.069
42917,0.058
42918,0.102
42919,0.493
42920,0.11
42921,0.086
42922,0.335
42923,0.458
42924,0.16
42925,0.047
42926,0.152
42927,0.22
42928,0.342
42929,0.144
42930,0.066
42931,0.074
42932,0.911
42933,0.799
42934,1.616
42935,1.282
42936,2.217
42937,0.59
42938,0.556
42939,0.715
42940,0.67
42941,0.638
42942,0.64
42943,0.601
42944,0.603
42945,0.784
42946,1.214
42947,0.798
42948,0.695
43001,0.801
43002,0.631
43003,0.8
43004,0.548
43005,0.179
43006,0.125
43007,0.063
43008,0.12
43009,0.07
43010,0.143
43011,0.053
43012,0.117
43013,0.065
43014,0.136
43015,0.05
43016,0.11
43017,0.07
43018,0.338
43019,0.308
43020,0.191
43021,0.377
43022,0.099
43023,0.215
43024,0.072
43025,0.14
43026,0.068
43027,0.147
43028,0.202
43029,0.084
43030,0.133
43031,0.099
43032,0.048
43033,0.4
43034,0.598
43035,0.416
43036,0.477
43037,0.404
43038,0.998
43039,0.579
43040,0.707
43041,1.298
43042,0.721
43043,0.636
43044,0.684
43045,0.635
43046,0.718
43047,0.657
43048,0.557
43101,0.637
43102,0.567
43103,0.539
43104,0.53
43105,0.474
43106,0.51
43107,0.146
43108,0.079
43109,0.136
43110,0.091
43111,0.061
43112,0.131
43113,0.059
43114,0.079
43115,0.144
43116,0.058
43117,0.088
43118,0.094
43119,0.133
43120,1.299
43121,0.576
43122,1.026
43123,1.387
43124,0.833
43125,1.022
43126,0.995
43127,2.223
43128,1.476
43129,0.475
43130,1.679
43131,0.353
43132,0.546
43133,0.371
43134,0.496
43135,0.397
43136,0.379
43137,0.574
43138,0.414
43139,0.801
43140,0.69
43141,0.604
43142,0.991
43143,0.572
43144,0.718
43145,0.691
43146,0.599
43147,0.547
43148,0.609
43201,0.533
43202,0.601
43203,0.622
43204,0.349
43205,0.136
43206,0.063
43207,0.053
43208,0.112
43209,0.077
43210,0.063
43211,0.11
43212,0.053
43213,0.152
43214,0.168
43215,0.079
43216,0.117
43217,0.096
43218,0.058
43219,0.117
43220,1.55
43221,0.298
43222,0.439
43223,0.955
43224,0.37
43225,0.559
43226,0.665
43227,0.473
43228,0.168
43229,0.11
43230,0.163
43231,0.267
43232,0.992
43233,0.801
43234,1.99
43235,2.141
43236,1.071
43237,0.851
43238,0.959
43239,0.634
43240,0.7
43241,0.658
43242,0.586
43243,1.067
43244,0.787
43245,0.881
43246,0.767
43247,1.417
43248,1.076
43301,0.727
43302,0.8
43303,0.701
43304,0.638
43305,0.543
43306,0.205
43307,0.15
43308,0.167
43309,0.193
43310,0.078
43311,0.114
43312,0.072
43313,0.059
43314,0.11
43315,0.074
43316,0.067
43317,0.106
43318,0.05
43319,0.343
43320,0.256
43321,1.62
43322,0.891
43323,0.359
43324,0.44
43325,0.699
43326,0.384
43327,0.457
43328,0.296
43329,0.16
43330,2.461
43331,1.278
43332,0.324
43333,0.678
43334,0.859
43335,1.531
43336,0.553
43337,0.389
43338,0.478
43339,0.635
43340,0.673
43341,0.644
43342,0.864
43343,0.631
43344,0.86
43345,0.615
43346,0.652
43347,0.598
43348,0.658
43401,0.693
43402,0.651
43403,0.736
43404,0.302
43405,0.078
43406,0.135
43407,0.069
43408,0.054
43409,0.108
43410,0.078
43411,0.058
43412,0.105
43413,0.062
43414,0.083
43415,0.086
43416,0.053
43417,0.103
43418,0.167
43419,0.266
43420,0.15
43421,0.242
43422,0.142
43423,0.417
43424,0.129
43425,0.106
43426,0.089
43427,0.061
43428,0.118
43429,0.066
43430,0.065
43431,0.224
43432,0.161
43433,2.134
43434,1.554
43435,2.295
43436,1.336
43437,0.47
43438,0.391
43439,0.461
43440,1.986
43441,0.818
43442,0.94
43443,0.742
43444,0.802
43445,0.753
43446,0.67
43447,0.611
43448,0.755
43501,0.674
43502,0.577
43503,0.637
43504,0.469
43505,0.254
43506,0.118
43507,0.052
43508,0.098
43509,0.102
43510,0.05
43511,0.105
43512,0.088
43513,0.048
43514,0.112
43515,0.076
43516,0.048
43517,0.108
43518,0.073
43519,0.062
43520,0.103
43521,0.513
43522,0.61
43523,0.545
43524,0.229
43525,0.241
43526,0.084
43527,0.327
43528,0.205
43529,0.068
43530,0.047
43531,0.171
43532,0.049
43533,0.059
43534,0.153
43535,0.531
43536,0.882
43537,0.394
43538,0.38
43539,0.517
43540,0.752
43541,0.721
43542,0.977
43543,0.862
43544,1.815
43545,0.92
43546,0.786
43547,0.678
43548,0.866
43601,0.768
43602,0.624
43603,0.886
43604,0.552
43605,0.098
43606,0.124
43607,0.062
43608,0.1
43609,0.111
43610,0.054
43611,0.097
43612,0.092
43613,0.073
43614,0.111
43615,0.063
43616,0.06
43617,0.38
43618,0.314
43619,0.199
43620,0.326
43621,0.073
43622,0.077
43623,0.408
43624,0.052
43625,0.213
43626,0.143
43627,0.055
43628,2.753
43629,1.344
43630,0.254
43631,0.288
43632,0.416
43633,0.128
43634,0.374
43635,0.379
43636,2.058
43637,0.842
43638,0.541
43639,0.412
43640,0.549
43641,0.778
43642,0.586
43643,0.558
43644,0.583
43645,0.971
43646,0.809
43647,0.661
43648,0.5
43701,0.639
43702,0.589
43703,0.587
43704,0.579
43705,0.152
43706,0.119
43707,0.109
43708,0.054
43709,0.162
43710,0.084
43711,0.09
43712,0.114
43713,0.065
43714,0.151
43715,0.065
43716,0.077
43717,0.136
43718,0.415
43719,0.201
43720,0.378
43721,0.164
43722,0.383
43723,0.117
43724,0.159
43725,0.084
43726,0.072
43727,0.136
43728,0.075
43729,0.103
43730,0.092
43731,0.065
43732,0.139
43733,0.342
43734,1.096
43735,0.578
43736,0.333
43737,0.527
43738,0.477
43739,0.712
43740,0.986
43741,0.64
43742,1.699
43743,1.546
43744,2.644
43745,1.475
43746,0.778
43747,0.697
43748,0.739
43801,0.66
43802,0.606
43803,0.652
43804,0.582
43805,0.563
43806,0.399
43807,0.063
43808,0.083
43809,0.12
43810,0.079
43811,0.117
43812,0.097
43813,0.057
43814,0.179
43815,0.142
43816,0.113
43817,0.148
43818,0.066
43819,0.067
43820,0.146
43821,0.075
43822,0.741
43823,0.949
43824,0.259
43825,0.494
43826,0.955
43827,1.112
43828,1.269
43829,2.029
43830,0.366
43831,0.659
43832,0.345
43833,0.543
43834,0.345
43835,0.353
43836,0.31
43837,0.491
43838,0.424
43839,0.612
43840,0.758
43841,0.769
43842,2.028
43843,0.769
43844,0.786
43845,1.006
43846,0.577
43847,0.583
43848,0.614
43901,0.582
43902,0.596
43903,0.517
43904,0.077
43905,0.119
43906,0.106
43907,0.111
43908,0.213
43909,0.091
43910,0.078
43911,0.141
43912,0.069
43913,0.058
43914,0.119
43915,0.067
43916,0.107
43917,0.086
43918,0.051
43919,0.126
43920,0.077
43921,0.055
43922,0.552
43923,0.361
43924,0.46
43925,0.522
43926,0.541
43927,0.318
43928,0.213
43929,1.062
43930,0.417
43931,0.267
43932,0.471
43933,0.398
43934,2.391
43935,2.504
43936,0.52
43937,0.372
43938,0.507
43939,0.608
43940,0.416
43941,0.396
43942,0.84
43943,0.697
43944,0.678
43945,0.722
43946,0.608
43947,1.072
43948,1.742
44001,0.833
44002,0.654
44003,0.787
44004,0.729
44005,0.368
44006,0.094
44007,0.066
44008,0.141
44009,0.079
44010,0.076
44011,0.158
44012,0.056
44013,0.054
44014,0.157
44015,0.076
44016,0.059
44017,0.133
44018,0.354
44019,0.092
44020,0.856
44021,0.264
44022,0.346
44023,0.384
44024,0.115
44025,0.083
44026,0.128
44027,0.056
44028,0.09
44029,0.113
44030,0.066
44031,0.095
44032,0.292
44033,0.164
44034,1.141
44035,1.568
44036,0.76
44037,0.578
44038,0.523
44039,0.494
44040,0.667
44041,0.977
44042,0.788
44043,0.769
44044,0.687
44045,0.588
44046,0.642
44047,0.566
44048,0.551
44101,0.663
44102,0.621
44103,0.633
44104,0.304
44105,0.091
44106,0.063
44107,0.155
44108,0.072
44109,0.066
44110,0.171
44111,0.077
44112,0.054
44113,0.15
44114,0.079
44115,0.075
44116,0.149
44117,0.066
44118,0.062
44119,0.169
44120,0.07
44121,0.387
44122,0.302
44123,0.385
44124,0.319
44125,0.753
44126,0.692
44127,0.66
44128,0.254
44129,0.214
44130,0.368
44131,0.25
44132,0.191
44133,1.094
44134,2.208
44135,3.036
44136,1.024
44137,0.593
44138,0.414
44139,0.512
44140,0.63
44141,1.004
44142,0.772
44143,0.735
44144,0.757
44145,0.607
44146,0.694
44147,0.608
44148,0.534
44201,0.668
44202,0.617
44203,0.544
44204,0.501
44205,0.114
44206,0.078
44207,0.149
44208,0.098
44209,0.06
44210,0.128
44211,0.114
44212,0.078
44213,0.128
44214,0.101
44215,0.055
44216,0.13
44217,0.188
44218,0.617
44219,0.187
44220,0.14
44221,0.506
44222,0.598
44223,0.586
44224,0.121
44225,0.181
44226,0.152
44227,0.078
44228,0.107
44229,0.15
44230,0.057
44231,0.077
44232,0.359
44233,0.093
44234,0.265
44235,0.364
44236,0.301
44237,1.087
44238,0.367
44239,0.446
44240,0.642
44241,0.982
44242,3.102
44243,1.76
44244,1.032
44245,0.769
44246,0.575
44247,0.541
44248,0.507
44301,0.487
44302,0.637
44303,0.508
44304,0.473
44305,0.446
44306,0.139
44307,0.145
44308,0.176
44309,0.097
44310,0.074
44311,0.154
44312,0.065
44313,0.072
44314,0.163
44315,0.063
44316,0.053
44317,0.139
44318,0.075
44319,0.075
44320,0.464
44321,0.814
44322,0.376
44323,0.25
44324,0.239
44325,0.075
44326,0.154
44327,0.06
44328,0.081
44329,0.125
44330,0.073
44331,0.09
44332,0.408
44333,0.166
44334,0.88
44335,1.19
44336,2.11
44337,0.903
44338,0.472
44339,0.547
44340,0.644
44341,0.63
44342,0.568
44343,0.773
44344,0.793
44345,0.748
44346,1.052
44347,0.832
44348,0.565
44401,0.562
44402,1.136
44403,0.542
44404,0.526
44405,0.155
44406,0.074
44407,0.15
44408,0.11
44409,0.081
44410,0.157
44411,0.077
44412,0.122
44413,0.137
44414,0.061
44415,0.132
44416,0.085
44417,0.077
44418,0.466
44419,0.142
44420,0.555
44421,0.804
44422,0.263
44423,0.33
44424,0.573
44425,0.434
44426,0.093
44427,0.166
44428,0.066
44429,0.083
44430,0.303
44431,0.652
44432,0.429
44433,0.306
44434,0.246
44435,0.327
44436,0.337
44437,0.277
44438,0.313
44439,0.754
44440,0.64
44441,0.801
44442,1.911
44443,1.089
44444,0.81
44445,1.015
44446,1.066
44447,1.628
44448,0.802
44501,0.788
44502,0.527
44503,0.583
44504,0.504
44505,0.482
44506,0.557
44507,0.153
44508,0.059
44509,0.16
44510,0.055
44511,0.081
44512,0.123
44513,0.071
44514,0.105
44515,0.088
44516,0.078
44517,0.127
44518,0.07
44519,0.434
44520,0.168
44521,0.068
44522,0.066
44523,0.331
44524,0.127
44525,0.353
44526,0.6
44527,1.734
44528,0.883
44529,2.46
44530,0.31
44531,0.56
44532,0.633
44533,0.326
44534,0.351
44535,0.423
44536,0.398
44537,0.456
44538,0.779
44539,0.638
44540,0.632
44541,0.735
44542,0.871
44543,0.798
44544,1.556
44545,0.864
44546,0.65
44547,0.578
44548,0.521
44601,0.62
44602,1.561
44603,0.855
44604,0.299
44605,0.105
44606,0.065
44607,0.137
44608,0.103
44609,0.076
44610,0.159
44611,0.076
44612,0.091
44613,0.21
44614,0.15
44615,0.086
44616,0.159
44617,0.075
44618,0.091
44619,0.138
44620,0.059
44621,0.355
44622,0.234
44623,0.371
44624,0.319
44625,0.137
44626,0.525
44627,0.623
44628,0.601
44629,0.476
44630,0.624
44631,0.444
44632,0.23
44633,0.386
44634,1.824
44635,1.605
44636,0.536
44637,0.444
44638,0.725
44639,0.547
44640,0.559
44641,0.534
44642,0.556
44643,0.737
44644,0.74
44645,0.759
44646,0.611
44647,0.841
44648,1.651
45401,0.759
45402,0.78
